id,title,credits,raw_required,category,group,courseType,source_key,source_file,source_line
IT-12A,地学(1),2,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,科       地学(1)                    2       2                                                                                   IT-12A   50   0     0      0   50
IT-224,地学(2),2,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,目       地学(2)                    2                2                                                                          IT-224   50   0     0      0   50
IT-12B,地学実験(a),1,△2,専門分野,情報工学基盤科目,elective-required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,地学実験(a)                  1       2    (2)                                                △2     △2   △2   △2         IT-12B   50   0     0    50    0
IT-12C,地学実験(b),1,△2,専門分野,情報工学基盤科目,elective-required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,地学実験(b)                  1       2    (2)                                                △2     △2   △2   △2         IT-12C   50   0     0    50    0
IT-131,情報リテラシー,2,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,情報リテラシー                  2       2                                                       ○      ○    ○    ○          IT-131   10   30    10     0   50
IT-132,コンピュータ概論,2,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,コンピュータ概論                 2       2                                                       ○      ○     ○   ○          IT-132   10   20    10   10    50
IT-231,数値解析,2,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,数値解析                     2                2                                              ○      ○                    IT-231   0    30    0      0   70
IT-232,技術者倫理,1,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,技術者倫理                    1                      1                                        ○      ○    ○    ○          IT-232   25   30    15   10    20
IT-234,情報社会と職業(a),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,情報社会と職業(a)               1                                     1                                                     IT-234   20   35    10   10    25
IT-235,情報社会と職業(b),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,情報社会と職業(b)               1                                     1                                                     IT-235   20   35    10   10    25
IT-236,情報と特許,2,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,情報と特許                    2                                              2                ○      ○                    IT-236   20   35    10   10    25
IT-134,キャリアデザイン,1,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,キャリアデザイン                 1                               2                               ○      ○                    IT-134   30   10    25   30    5
IT-931,インターンシップ(1),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,情   インターンシップ(1)              1                                                                                           IT-931   20   20    20   20    20
IT-932,インターンシップ(2),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,報   インターンシップ(2)              1                                                                                           IT-932   20   20    20   20    20
IT-933,インターンシップ(3),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,基   インターンシップ(3)              1                                                                                           IT-933   20   20    20   20    20
IT-934,インターンシップ(4),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,盤   インターンシップ(4)              1                                                                                           IT-934   20   20    20   20    20
IT-935,海外体験実習(1),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,系   海外体験実習(1)                1                                                                                           IT-935   20   20    20   20    20
IT-936,海外体験実習(2),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,海外体験実習(2)                1                                                                                           IT-936   20   20    20   20    20
IT-937,海外体験実習(3),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,海外体験実習(3)                1                                                                                           IT-937   20   20    20   20    20
IT-938,海外体験実習(4),1,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,海外体験実習(4)                1                                                                                           IT-938   20   20    20   20    20
IT-939,特別講義(IT-1),2,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,特別講義(IT-1)               2                                                                                           IT-939   20   35    10   10    25
IT-93A,特別講義(IT-2),2,,専門分野,情報工学基盤科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,特別講義(IT-2)               2                                                                                           IT-93A   20   35    10   10    25
IT-137,SD PBL(1),1,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,SD PBL(1)                1       2                                                       ○      ○    ○    ○          IT-137   20   15    30   20    15
IT-237,SD PBL(2),1,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,SD PBL(2)                1                      2                                        ○      ○     ○   ○          IT-237   15   20    25   25    15
IT-337,SD PBL(3),1,○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,SD PBL(3)                1                                              2                ○      ○     ○   ○          IT-337   9    24    24   24    19
AU-111,微分積分学(1a),1,※MS ○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(1a)            ※MS   1   1*    (1)                                    ○    ○   *週時間数2とする場合がある   AU-111   40   20   30   0    10
AU-112,微分積分学(1b),1,※MS ○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(1b)            ※MS   1   1*    (1)                                    ○    ○   *週時間数2とする場合がある   AU-112   40   20   30   0    10
AU-211,微分積分学(2a),1,※MS,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(2a)            ※MS   1            1   (1)                                                       AU-211   40   20   30   0    10
AU-212,微分積分学(2b),1,※MS,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,微分積分学(2b)            ※MS   1            1   (1)                                                       AU-212   40   20   30   0    10
AU-113,線形代数学(1a),1,※MS ○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(1a)            ※MS   1   1     (1)                                    ○    ○                    AU-113   40   20   30   0    10
AU-114,線形代数学(1b),1,※MS ○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(1b)            ※MS   1   1     (1)                                    ○    ○                    AU-114   40   20   30   0    10
AU-213,線形代数学(2a),1,※MS,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(2a)            ※MS   1            1   (1)                                                       AU-213   40   20   30   0    10
AU-214,線形代数学(2b),1,※MS,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,線形代数学(2b)            ※MS   1            1   (1)                                                       AU-214   40   20   30   0    10
AU-311,微分方程式論,2,△,専門分野,学部基盤科目,elective-required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,微分方程式論                     2                2                               △    △                    AU-311   40   20   20   0    20
AU-312,ベクトル解析学,2,△,専門分野,学部基盤科目,elective-required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,ベクトル解析学                    2                2                               △    △                    AU-312   40   20   20   0    20
AU-313,フーリエ解析学,2,△,専門分野,学部基盤科目,elective-required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,フーリエ解析学                    2                         2                      △    △                    AU-313   40   20   30   0    10
AU-314,数理統計学,2,※MS △,専門分野,学部基盤科目,elective-required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,数理統計学                ※MS   2                2                               △    △                    AU-314   40   20   30   0    10
AU-121,物理学及び演習(1),3,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,物理学及び演習(1)                 3            4   (4)                             ○    ○                    AU-121   35   15   10   30   10
AU-122,物理学及び演習(2),3,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,物理学及び演習(2)                 3            4   (4)                             ○    ○                    AU-122   35   15   10   30   10
AU-221,物理学(3),2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,物理学(3)                     2                2                                                         AU-221   30   10   0    0    60
AU-222,物理学(4),2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,物理学(4)                     2                2                                                         AU-222   30   10   0    0    60
AU-223,電磁気学基礎,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,自   電磁気学基礎                     2                2                                                         AU-223   30   10   0    0    60
AU-123,物理学実験(a),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,学           物理学実験(a)                   1   2     (2)                                    ○    ○                    AU-123   20   20   0    20   40
AU-124,物理学実験(b),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,物理学実験(b)                   1   2     (2)                                    ○    ○                    AU-124   20   20   0    20   40
AU-125,化学(1),2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,系   化学(1)                      2   2                                                                      AU-125   25   25   0    0    50
AU-224,化学(2),2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,科           化学(2)                      2            2                                                             AU-224   25   25   0    0    50
AU-126,化学実験,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,目           化学実験                       2   (4)      4                                                             AU-126   50    0   0    50   0
AU-127,生物学,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,生物学                        2                2                                                         AU-127   25   25   0    0    50
AU-128,地学,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,地学                         2                2                                                         AU-128   50    0   0    0    50
AU-131,情報リテラシー演習(a),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,情報リテラシー演習(a)               1   1                                            ○    ○                    AU-131   50   10   10   0    30
AU-132,情報リテラシー演習(b),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,情報リテラシー演習(b)               1   1                                            ○    ○                    AU-132   50   10   10   0    30
AU-231,プログラミング基礎(a),1,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,プログラミング基礎(a)               1            1                                                             AU-231   50   10   30   0    10
AU-232,プログラミング基礎(b),1,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,プログラミング基礎(b)               1            1                                                             AU-232   50   10   30   0    10
AU-133,情報処理入門,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,情報処理入門                     2   2                                                                      AU-133   65   10   25   0    0
AU-331,数値解析,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,数値解析                       2                         2                                                AU-331   40   10   10   0    40
AU-233,技術者倫理,2,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,技術者倫理                      2                             2                  ○    ○                    AU-233   20   19   21   19   21
AU-134,未来を拓くイノベーション,2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,未来を拓くイノベーション               2   2                                                                      AU-134   60   20   10   0    10
AU-931,インターンシップ(1),1,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,インターンシップ(1)                1                                                                          AU-931   20   20   20   20   20
AU-932,インターンシップ(2),1,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,総   インターンシップ(2)                1                                                                          AU-932   20   20   20   20   20
AU-933,海外体験実習(1),2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,合   海外体験実習(1)                  2                                                                          AU-933   20   20   20   20   20
AU-934,海外体験実習(2),2,,専門分野,学部基盤科目,elective,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,系   海外体験実習(2)                  2                                                                          AU-934   20   20   20   20   20
AU-935,SD PBL(1),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,SD PBL(1)                  1   2                                            ○    ○                    AU-935   20   20   20   21   19
AU-936,SD PBL(2),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,SD PBL(2)                  1                2                               ○    ○                    AU-936   40   20   15   10   15
AU-937,SD PBL(3),1,○,専門分野,学部基盤科目,required,common_setagaya_engineering_alt,0b9b37db00b8706444e4f7a750410138.pdf,SD PBL(3)                  1                                      2         ○    ○                    AU-937   9    24   24   24   19
AL-161,都市のインフラストラクチャー,2,,専門分野,学部基盤科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,専門教養 都市のインフラストラクチャー           2          2                                  AL-161   40     20   20   0    20
AR-226,都市計画,2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,都市計画                     2                    2                        AR-226   40     20   20   0    20
AR-329,建築と都市,2,△1,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築と都市               △1   2                         2                   AR-329   20     20   20   20   20
AR-32A,都市デザイン,2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,都市デザイン              △4   2                              2              AR-32A   20     20   20   20   20
AR-32B,ランドスケープデザイン,1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,ランドスケープデザイン         △4   1                              1              AR-32B   25     25   25   0    25
AR-262,空間情報科学,2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,通   空間情報科学                   2                    2                        AR-262   20     20   20   20   20
AR-263,都市交通計画,2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,都市交通計画                   2                         2                   AR-263   40     20   20   0    20
AR-264,都市・地域分析,2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,都市・地域分析                  2                              2              AR-264   40     20   20   0    20
AR-211,建築CAD演習(1),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築CAD演習(1)          △4   1                         2                   AR-211   18     19   20   20   23
AR-212,建築CAD演習(2),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築CAD演習(2)          △4   1                         2                   AR-212   18     19   20   20   23
AR-311,建築製図演習,2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築製図演習              △4   2                         4                   AR-311   21     9    37   5    28
AR-313,建築実験,2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築実験                △4   2                         4                   AR-313   30     10   25   11   24
AR-265,特別講義(1),2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,通   特別講義(1)                  2                                             AR-265   20     20   20   20   20
AR-266,特別講義(2),2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,特別講義(2)                  2                                             AR-266   20     20   20   20   20   １
AR-267,特別講義(3),2,,専門分野,専門科目,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,特別講義(3)                  2                                             AR-267   20     20   20   20   20
AR-112,設計基礎(1),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計基礎(1)             ○    1     2                                       AR-112   25     25   25   0    25
AR-113,設計基礎(2),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計基礎(2)             ○    1          2                                  AR-113   20     20   20   21   19
AR-114,設計基礎(3),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計基礎(3)             ○    1          2                                  AR-114   20     20   20   21   19
AR-221,設計(1),1.5,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計(1)               ○    1.5             3                             AR-221   20     20   20   20   20
AR-222,設計(2),1.5,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計(2)               ○    1.5             3                             AR-222   20     20   20   20   20
AR-223,設計(3),1.5,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計(3)               ○    1.5                  3                        AR-223   20     20   20   20   20
AR-224,設計(4),1.5,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計(4)               ○    1.5                  3                        AR-224   20     20   20   20   20
AR-225,建築計画(1),2,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築計画(1)             ○    2               2                             AR-225   20     20   20   20   20
AR-231,建築材料(1),2,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築材料(1)             ○    2                    2                        AR-231   26     29   10   5    30
AR-232,建築構法(1),2,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,礎   建築構法(1)             ○    2               2                             AR-232   30     10   0    0    60
AR-141,建築構造力学基礎(1),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学基礎(1)         ○    1     1                                       AR-141   21     17   21   17   24
AR-142,建築構造力学基礎(2),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,目        建築構造力学基礎(2)         ○    1     1                                       AR-142   21     17   21   17   24
AR-241,建築構造力学基礎(3),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学基礎(3)         ○    1          1                                  AR-241   30     30   20   0    20
AR-242,建築構造力学基礎(4),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学基礎(4)         ○    1          1                                  AR-242   30     30   20   0    20
AR-151,建築環境工学(1),2,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築環境工学(1)           ○    2               2                             AR-151   40     10   10   10   30
AR-152,建築設備学基礎(1),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築設備学基礎(1)          ○    1               1                             AR-152   40     10   10   10   30
AR-153,建築設備学基礎(2),1,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築設備学基礎(2)          ○    1               1                             AR-153   40     10   10   10   30
AR-227,建築計画(2),2,△1,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築計画(2)             △1   2                    2                        AR-227   21     20   20   20   19
AR-228,西洋建築史,2,△1,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,西洋建築史               △1   2               2                             AR-228   30     30   0    0    40
AR-229,日本建築史,2,△1,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,日本建築史               △1   2                    2                        AR-229   30     30   0    0    40
AR-321,建築意匠論,2,△1,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建   建築意匠論               △1   2                              2              AR-321   20     20   20   20   20
AR-334,建築安全計画,1,△1,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,築   建築安全計画              △1   1                              1              AR-334   40     20   10   10   20
AR-322,設計(5),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計(5)               △4   2                         4                   AR-322   20     20   20   20   20
AR-323,設計(6),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計(6)               △4   2                         4                   AR-323   20     20   20   20   20
AR-324,設計スタジオ(1),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設   設計スタジオ(1)           △4   2                              4              AR-324   20     20   20   20   20
AR-325,設計スタジオ(2),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,計   設計スタジオ(2)           △4   2                              4              AR-325   20     20   20   20   20
AR-326,設計スタジオ(3),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計スタジオ(3)           △4   2                                   4         AR-326   20     20   20   20   20
AR-327,設計スタジオ(4),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,設計スタジオ(4)           △4   2                                   4         AR-327   20     20   20   20   20
AR-328,空間デザイン演習,1.5,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,空間デザイン演習            △4   1.5                       2                   AR-328   20     20   20   20   20
AR-331,建築生産,2,△3,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築生産                △3   2                         2                   AR-331   15     25   15   0    45
AR-332,建築施工法,2,△3,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築施工法               △3   2                              2              AR-332   25     20   20   10   25
AR-333,建築材料(2),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築材料(2)             △4   2                         2                   AR-333   26     29   10   5    30
AR-233,建築構法(2),1,△2,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構法(2)             △2   1                    1                        AR-233   15     25   15   0    45
AR-234,木質構造,1,△2,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,学   木質構造                △2   1                    1                        AR-234   40     30   0    0    30
AR-243,建築構造力学(1),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学(1)           △4   1               1                             AR-243   21     17   21   17   24
AR-244,建築構造力学(2),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学(2)           △4   1               1                             AR-244   21     17   21   17   24
AR-341,建築構造力学(3),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学(3)                    △4       1                  1                             AR-341        21         17    21     17   24
AR-342,建築構造力学(4),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学(4)                    △4       1                  1                             AR-342        21         17    21     17   24
AR-343,建築構造力学(5),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学(5)                    △4       1                       1                        AR-343        40        30     20      0   10
AR-344,建築構造力学(6),1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造力学(6)                    △4       1                       1                        AR-344        40         30    20      0   10
AR-245,鉄筋コンクリート構造,2,△2,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,鉄筋コンクリート構造                   △2       2                  2                             AR-245        21        17     21     17   24
AR-345,鉄骨構造,2,△2,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建       鉄骨構造                         △2       2                       2                        AR-345        40        30     20      0   10
AR-246,建築構造計画,2,△2,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,築       建築構造計画                       △2       2                  2                             AR-246        20        20     30     10   20
AR-346,地盤と基礎,2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,専    工       地盤と基礎                        △4       2                       2                        AR-346        40        30     20      0   10
AR-348,建築構造設計,2,△2,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築構造設計                       △2       2                             2                  AR-348        20        20     30     10   20
AR-251,建築環境工学(2),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,目            建築環境工学(2)                    △4       2                  2                             AR-251        30        15     15     15   25
AR-351,建築環境工学(3),2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築環境工学(3)                    △4       2                       2                        AR-351        30         15    20     10   25
AR-252,建築設備学,2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築設備学                        △4       2                       2                        AR-252        40        10     10      0   40
AR-352,建築設備学応用,2,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築設備学応用                      △4       2                             2                  AR-352        40         10    10      0   40
AR-353,建築音響学,1,△4,専門分野,専門科目,elective-required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,建築音響学                        △4       1                       1                        AR-353        15        20     15     10   40
AR-317,関卒事例研究,2,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,関卒      事例研究                         ○        2                       (2)   2                  AR-317        20         20    20     20   20
AR-411,卒業研究(1),3,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,卒業研究(1)                      ○        3                             (6)   6            AR-411        20         20    20     20   20
AR-412,目究卒業研究(2),3,○,専門分野,専門科目,required,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,目究      卒業研究(2)                      ○        3                                   (6)    6     AR-412        20         20    20     20   20
HP-101,ことづくり,1,,副専攻・ひらめき,ひらめきプログラム,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,基             ことづくり                    1                 1                                         HP-101     15         20        20      20   25
HP-201,デザインリサーチ,2,,副専攻・ひらめき,ひらめきプログラム,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,く       デザインリサーチ                 2                 2                                         HP-201     20         15        20      20   25
HP-301,サステナビリティ,2,,副専攻・ひらめき,ひらめきプログラム,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,目             サステナビリティ                 2                                     2                     HP-301     20         20        20      20   20
HP-901,デザインシンキング,2,,副専攻・ひらめき,ひらめきプログラム,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,デザインシンキング                2        2                                                  HP-901     15         25        20      15   25
HP-902,アイデアソン演習,1,,副専攻・ひらめき,ひらめきプログラム,elective,architecture,311a4a97843fb88816a58e1fc4e50d98.pdf,と       アイデアソン演習                 1                     1                                     HP-902     15         25        20      15   25
